,BSOFT.NS,COFORGE.NS,CYIENT.NS,HAPPSTMNDS.NS,HCLTECH.NS,INFY.NS,INTELLECT.NS,KPITTECH.NS,LTIMINDTREE.NS,LTTS.NS,MASTEK.NS,MPHASIS.NS,OFSS.NS,PERSISTENT.NS,SONATSOFTW.NS,TATAELXSI.NS,TCS.NS,TECHM.NS,WIPRO.NS,ZENSARTECH.NS,^CNXIT
2024-01-03,668.3162841796875,1157.180908203125,2194.966064453125,887.6341552734375,1302.634521484375,1402.8125,819.2357788085938,1443.993408203125,,4942.41455078125,2609.4638671875,2474.7119140625,3900.410400390625,3587.82080078125,686.4851684570312,8429.0986328125,3392.21435546875,1176.6494140625,213.22573852539062,559.859130859375,34395.44921875
2024-01-04,670.021728515625,1162.22705078125,2177.771728515625,884.6385498046875,1286.50732421875,1424.18408203125,811.1107788085938,1453.5694580078125,,5053.05029296875,2633.23388671875,2493.857421875,3900.6806640625,3576.817626953125,685.8045043945312,8460.533203125,3369.288818359375,1179.7703857421875,211.58877563476562,566.5939331054688,34409.3984375
2024-01-05,696.1890869140625,1186.099853515625,2147.13037109375,887.6832885742188,1298.149658203125,1442.87255859375,814.9751586914062,1487.2825927734375,,5041.6005859375,2685.184814453125,2531.18896484375,4008.54541015625,3618.935302734375,695.724609375,8466.6044921875,3434.620361328125,1180.5269775390625,213.55313110351562,565.7702026367188,34851.75
2024-01-08,692.2421264648438,1183.0059814453125,2152.029052734375,874.865966796875,1311.83056640625,1433.6932373046875,800.1619262695312,1486.8382568359375,,4984.54296875,2643.477294921875,2475.767822265625,3913.224853515625,3587.230224609375,681.4765625,8406.1845703125,3379.856201171875,1162.227294921875,210.62998962402344,555.4500732421875,34514.6484375
2024-01-09,701.451904296875,1184.440673828125,2173.5458984375,879.1875610351562,1323.156005859375,1439.8128662109375,816.0155639648438,1498.1912841796875,,5068.75146484375,2645.1435546875,2452.49560546875,3910.70751953125,3590.01171875,685.2208862304688,8464.4013671875,3390.514404296875,1168.5635986328125,210.8170623779297,544.5968627929688,34662.44921875
2024-01-10,720.74853515625,1200.9154052734375,2136.179931640625,876.732177734375,1351.8768310546875,1430.962890625,804.2739868164062,1513.295654296875,,5161.85009765625,2650.730712890625,2456.190185546875,3897.488037109375,3633.975830078125,686.6311645507812,8573.9326171875,3411.7861328125,1173.5286865234375,212.15000915527344,547.5039672851562,34834.3515625
2024-01-11,728.0091552734375,1217.6732177734375,2066.53955078125,873.9820556640625,1345.2626953125,1406.7666015625,801.2518920898438,1521.2425537109375,,5168.66259765625,2691.45849609375,2474.80810546875,3891.1484375,3638.72705078125,690.4727783203125,8540.0009765625,3432.460693359375,1181.5672607421875,209.6244354248047,545.7112426757812,34735.25
2024-01-12,766.6997680664062,1286.89111328125,2185.6484375,906.0498046875,1396.0003662109375,1518.3797607421875,809.2282104492188,1530.47314453125,,5284.37109375,2810.65185546875,2571.543212890625,4187.58642578125,3768.748779296875,734.7731323242188,8556.109375,3567.76318359375,1237.032958984375,217.6923065185547,552.1068725585938,36521.69921875
2024-01-15,766.2612915039062,1291.05859375,2205.772216796875,928.4432373046875,1438.945556640625,1555.4271240234375,823.744140625,1519.1201171875,,5260.890625,2841.62646484375,2519.9609375,4559.6962890625,3774.533935546875,740.9489135742188,8535.9375,3587.0595703125,1265.0257568359375,231.32583618164062,564.9466552734375,37201.94921875
2024-01-16,760.8035888671875,1287.7303466796875,2189.01025390625,918.228759765625,1409.2734375,1536.0797119140625,845.98876953125,1526.524169921875,,5169.2421875,2836.284423828125,2498.511962890625,4417.9296875,3751.19775390625,744.0125122070312,8426.1611328125,3548.0078125,1248.7122802734375,226.8358917236328,555.2078247070312,36727.1015625
2024-01-17,778.151123046875,1293.5767822265625,2183.0068359375,909.1928100585938,1427.8016357421875,1544.2232666015625,849.6549072265625,1521.588134765625,,5353.07080078125,2874.21826171875,2521.064208984375,4573.77001953125,3796.983642578125,738.8092651367188,8419.55078125,3569.41748046875,1254.7176513671875,225.61984252929688,557.8726806640625,36960.3984375
2024-01-18,758.0747680664062,1266.180419921875,2113.703125,868.187255859375,1420.236083984375,1546.4830322265625,858.2753295898438,1512.505859375,,5224.12451171875,2844.958740234375,2412.71728515625,5886.04638671875,3821.968994140625,744.8391723632812,8138.4033203125,3585.95703125,1281.5758056640625,225.73678588867188,539.8001098632812,36730.5
2024-01-19,778.8333129882812,1252.2724609375,2126.23828125,873.7365112304688,1431.5576171875,1562.111572265625,915.298828125,1528.005126953125,,5205.2353515625,2855.251220703125,2446.257568359375,6184.23828125,3872.4814453125,749.0698852539062,8135.07373046875,3648.366455078125,1314.4390869140625,226.85926818847656,540.5753173828125,37069.25
2024-01-23,780.392578125,1210.548583984375,2036.378173828125,841.0303344726562,1391.1112060546875,1546.0595703125,884.6815185546875,1482.2972412109375,,5180.3056640625,2629.31298828125,2431.046875,5835.6884765625,4063.822265625,719.2607421875,8025.787109375,3569.90380859375,1292.4512939453125,219.77357482910156,527.3480834960938,36521.3515625
2024-01-24,801.7846069335938,1243.2640380859375,1963.23193359375,852.2761840820312,1439.2724609375,1577.36376953125,906.7774658203125,1487.2825927734375,,5314.13134765625,2638.625,2462.2841796875,5937.1689453125,4172.82275390625,733.5574340820312,7607.39501953125,3554.68310546875,1331.509033203125,224.0621795654297,552.3006591796875,37090.1484375
2024-01-25,797.44775390625,1211.221923828125,1939.9864501953125,851.0974731445312,1415.3973388671875,1571.432373046875,902.0709838867188,1397.3475341796875,,5204.123046875,2701.12890625,2420.682373046875,6031.544921875,4125.04248046875,727.9651489257812,7508.19482421875,3525.537353515625,1250.2728271484375,220.28915405273438,558.1148681640625,36496.19921875
2024-01-29,811.432861328125,1220.9234619140625,1927.3070068359375,840.9320678710938,1437.58349609375,1559.663818359375,873.3858642578125,1389.1536865234375,,5254.12646484375,2743.9775390625,2478.550537109375,5963.38232421875,4252.47998046875,720.038818359375,7534.48828125,3516.932373046875,1242.9908447265625,221.6952362060547,552.9305419921875,36531.8984375
2024-01-30,823.7612915039062,1218.981201171875,1951.6573486328125,842.1107177734375,1423.6602783203125,1554.8150634765625,870.7600708007812,1438.613037109375,,5290.11962890625,2692.922607421875,2498.511962890625,5792.56982421875,4137.9599609375,714.4464111328125,7437.3447265625,3516.515869140625,1246.30078125,221.4608917236328,548.5698852539062,36381.94921875
2024-01-31,826.8800048828125,1220.015625,1895.945068359375,860.4281005859375,1438.9072265625,1563.7122802734375,892.50927734375,1530.9666748046875,,5395.48974609375,2799.749267578125,2493.71337890625,5864.10498046875,4127.7314453125,746.93017578125,7447.48046875,3530.76513671875,1261.2431640625,224.1090545654297,556.4674682617188,36638.3984375
2024-02-01,807.7781982421875,1204.331298828125,1862.6617431640625,848.7894897460938,1440.185791015625,1560.0875244140625,871.503173828125,1505.1510009765625,,5319.78369140625,2802.058837890625,2495.296875,5794.00830078125,4099.3671875,743.6720581054688,7482.4892578125,3566.110107421875,1241.2412109375,220.92190551757812,549.0543823242188,36534.55078125
2024-02-02,824.73583984375,1254.2244873046875,2026.5325927734375,858.3165283203125,1445.9832763671875,1594.2633056640625,886.7622680664062,1556.930419921875,,5336.7412109375,2897.141357421875,2456.9580078125,5902.7734375,4201.58203125,747.3193359375,7482.5869140625,3669.878662109375,1265.451416015625,226.4525604248047,545.5049438476562,37323.25
2024-02-05,812.9434814453125,1246.383544921875,2083.877685546875,840.5392456054688,1420.0537109375,1588.4732666015625,919.9063110351562,1573.959716796875,,5276.9306640625,2844.710693359375,2399.809326171875,5949.98388671875,4226.78369140625,786.075927734375,7443.41650390625,3676.35546875,1260.3919677734375,226.07760620117188,548.8599853515625,37162.1484375
2024-02-06,831.7041015625,1284.462646484375,2114.85546875,853.60205078125,1482.5035400390625,1628.2508544921875,938.732421875,1653.52880859375,,5391.9619140625,2911.047607421875,2474.663818359375,6326.14013671875,4270.46728515625,800.6644897460938,7561.7119140625,3826.896240234375,1277.6983642578125,234.1861114501953,575.8458862304688,38246.30078125
2024-02-07,812.0176391601562,1288.906494140625,2163.02734375,846.92333984375,1474.8343505859375,1594.639892578125,996.4495239257812,1633.8834228515625,,5378.14501953125,2891.637939453125,2486.468017578125,6316.068359375,4274.865234375,783.2068481445312,7628.64501953125,3778.22705078125,1246.442626953125,232.10040283203125,575.4569091796875,37767.75
2024-02-08,816.59814453125,1293.7716064453125,2105.106201171875,837.5927124023438,1491.679443359375,1593.08642578125,1039.3533935546875,1689.1177978515625,,5374.52197265625,2894.782470703125,2492.75390625,6504.41650390625,4264.462890625,776.3502197265625,7566.216796875,3825.137939453125,1238.167724609375,229.12416076660156,566.1698608398438,37851.6015625
2024-02-09,812.2125854492188,1272.7056884765625,2105.7783203125,826.9362182617188,1488.7578125,1571.667724609375,990.9007568359375,1707.8486328125,,5377.95166015625,2865.5947265625,2484.884765625,6767.53759765625,4268.86083984375,774.8428344726562,7471.1787109375,3824.76806640625,1239.8699951171875,229.8740692138672,549.1516723632812,37699.25
2024-02-12,803.4901123046875,1305.097412109375,2081.620361328125,815.052001953125,1521.9459228515625,1581.7886962890625,936.3048706054688,1688.228271484375,,5383.36279296875,2794.4423828125,2496.11279296875,6473.52685546875,4301.47509765625,762.2966918945312,7343.1396484375,3812.739501953125,1247.1993408203125,235.02978515625,524.6455688476562,37998.0
2024-02-13,821.7146606445312,1304.2557373046875,2048.0966796875,820.699462890625,1520.7132568359375,1585.978271484375,931.5983276367188,1570.21044921875,,5425.68505859375,2824.957275390625,2522.5517578125,6924.99609375,4297.892578125,759.2330932617188,7288.9853515625,3839.386962890625,1256.3253173828125,239.78707885742188,510.54473876953125,38204.0
2024-02-14,812.5535888671875,1267.106689453125,2029.7022705078125,812.5965576171875,1526.0999755859375,1568.7020263671875,914.4070434570312,1618.445556640625,,5220.40478515625,2767.0234375,2456.622314453125,6983.44775390625,4258.13818359375,755.8778076171875,7275.5205078125,3793.67919921875,1222.7054443359375,241.1463165283203,505.68243408203125,37775.3984375
2024-02-15,822.7867431640625,1300.90771484375,2016.73486328125,821.4852905273438,1517.9287109375,1578.258056640625,897.017578125,1624.2279052734375,,5249.24755859375,2813.99951171875,2599.373779296875,7024.76806640625,4311.60498046875,790.4038696289062,7315.328125,3796.547119140625,1229.7508544921875,243.0211181640625,517.35205078125,37999.55078125
2024-02-16,821.1786499023438,1304.940673828125,1971.444580078125,821.5834350585938,1522.40234375,1602.0777587890625,922.9779052734375,1654.2265625,,5278.33203125,3038.462890625,2688.959228515625,7119.81884765625,4382.9111328125,775.572265625,7357.681640625,3819.771484375,1231.83154296875,254.50425720214844,521.1447143554688,38477.05078125
2024-02-19,810.0684814453125,1322.462890625,1989.695068359375,823.4495239257812,1529.52392578125,1600.288818359375,900.53515625,1611.7242431640625,,5264.51416015625,3071.04150390625,2667.270751953125,7029.7587890625,4317.06591796875,819.0945434570312,7548.8349609375,3797.102294921875,1238.8770751953125,251.19996643066406,518.1785888671875,38363.19921875
2024-02-20,785.9476928710938,1302.6011962890625,1934.943603515625,819.2261352539062,1518.385009765625,1586.6373291015625,891.6174926757812,1600.999755859375,,5228.27978515625,3009.76611328125,2653.35546875,7010.78466796875,4299.57275390625,798.6220092773438,7615.08203125,3729.419189453125,1248.8543701171875,249.32516479492188,513.3162841796875,38029.69921875
2024-02-21,776.1532592773438,1281.5648193359375,1886.915771484375,811.2706298828125,1493.9620361328125,1558.67529296875,893.8468627929688,1553.5555419921875,,5098.4638671875,2941.95556640625,2547.3115234375,6971.7568359375,4210.13134765625,810.5845947265625,7585.6064453125,3693.195556640625,1226.20458984375,244.38037109375,513.6566772460938,37405.8984375
2024-02-22,796.814208984375,1295.6021728515625,1970.14794921875,807.8330078125,1539.7039794921875,1582.9654541015625,885.5237426757812,1572.2366943359375,,5170.44970703125,2909.47509765625,2589.6328125,7112.31005859375,4230.02099609375,821.0397338867188,7629.5263671875,3781.650634765625,1255.994384765625,248.90330505371094,514.7749633789062,38130.1484375
2024-02-23,789.5536499023438,1293.3115234375,2000.981689453125,833.5167846679688,1520.85009765625,1578.728759765625,944.0830078125,1565.3177490234375,,5257.99169921875,2928.491455078125,2617.607666015625,7095.35888671875,4275.556640625,816.3226928710938,7650.33544921875,3749.2666015625,1250.4620361328125,251.293701171875,522.9437255859375,38045.6484375
2024-02-26,759.2443237304688,1290.8447265625,2003.3828125,819.8645629882812,1506.2877197265625,1563.006103515625,974.2049560546875,1572.9781494140625,,5247.84619140625,2911.636962890625,2568.999755859375,7092.1669921875,4163.43408203125,824.2491455078125,7547.12109375,3702.03173828125,1227.7650146484375,249.77041625976562,517.4979248046875,37598.6484375
2024-02-27,777.907470703125,1284.609375,1973.4617919921875,857.0888061523438,1514.5048828125,1566.254150390625,1049.01416015625,1561.660400390625,,5211.177734375,2939.989990234375,2580.468017578125,7058.89453125,4209.58740234375,834.1207275390625,7482.19580078125,3797.6572265625,1225.6844482421875,249.09078979492188,530.0913696289062,37870.25
2024-02-28,747.939208984375,1265.6383056640625,1948.2471923828125,833.9095458984375,1508.204833984375,1573.45654296875,1051.7388916015625,1554.0992431640625,,5135.568359375,2856.307373046875,2546.87939453125,6878.6845703125,4155.00830078125,817.7329711914062,7436.21875,3811.12060546875,1216.0382080078125,242.6461639404297,529.2647094726562,37741.75
2024-02-29,756.3693237304688,1283.140869140625,1945.5096435546875,831.8471069335938,1519.1153564453125,1575.951416015625,1095.9310302734375,1552.369384765625,,5123.58642578125,2881.564697265625,2511.803466796875,6899.95166015625,4264.71044921875,788.701904296875,7649.11181640625,3789.052734375,1204.6898193359375,243.06796264648438,534.4674682617188,37720.3984375
2024-03-01,755.0535888671875,1273.4793701171875,1955.211181640625,833.1238403320312,1501.0833740234375,1557.875,1104.799072265625,1560.375732421875,,5108.5615234375,2890.409423828125,2511.70751953125,6933.26953125,4249.21875,794.8775634765625,7584.67578125,3788.358642578125,1202.7510986328125,243.3023223876953,529.3619384765625,37516.05078125
2024-03-04,763.7274169921875,1261.341064453125,1936.5284423828125,824.9227905273438,1495.468505859375,1541.39892578125,1102.5201416015625,1528.202392578125,,5080.97509765625,2910.4580078125,2495.72900390625,6996.89111328125,4186.041015625,794.4400024414062,7533.41162109375,3775.728515625,1210.55322265625,243.95851135253906,541.8582763671875,37314.80078125
2024-03-05,739.6552734375,1236.6241455078125,1879.0391845703125,813.1367797851562,1478.486328125,1512.495361328125,1079.7801513671875,1476.06298828125,,5085.22705078125,2932.127685546875,2441.60302734375,6956.1103515625,4075.944091796875,800.1295166015625,7503.5927734375,3712.255615234375,1203.412841796875,240.58387756347656,528.0491333007812,36720.75
